arrest_id_univ,person_id,filing_date_univ,age_at_arrest,sex,race,arrest_id_event,filing_date_event,charge_degree,offense_category,y,current_charge_felony,num_fel_arrests_last_year
6015800,60742,2017-03-13,28.254794520547943,M,Black,8879689,2014-11-18,misdemeanor,other,0,0,0
6015800,60742,2017-03-13,28.254794520547943,M,Black,9334172,2014-06-18,misdemeanor,other,0,0,0
6015800,60742,2017-03-13,28.254794520547943,M,Black,9334173,2014-06-18,misdemeanor,other,0,0,0
6015800,60742,2017-03-13,28.254794520547943,M,Black,8636407,2015-02-09,misdemeanor,other,0,0,0
6015800,60742,2017-03-13,28.254794520547943,M,Black,8165891,2015-07-13,misdemeanor,other,0,0,0
6015800,60742,2017-03-13,28.254794520547943,M,Black,10536691,2013-05-14,misdemeanor,violent,0,0,0
6015800,60742,2017-03-13,28.254794520547943,M,Black,9568210,2014-04-07,misdemeanor,property,0,0,0
6015800,60742,2017-03-13,28.254794520547943,M,Black,5508806,2017-07-14,misdemeanor,violent,0,0,0
6015800,60742,2017-03-13,28.254794520547943,M,Black,985199,2019-09-13,misdemeanor,violent,0,0,0
6015800,60742,2017-03-13,28.254794520547943,M,Black,6672509,2016-09-04,misdemeanor,violent,0,0,0
6015800,60742,2017-03-13,28.254794520547943,M,Black,9093030,2014-09-06,misdemeanor,other,0,0,0
6015800,60742,2017-03-13,28.254794520547943,M,Black,5649262,2017-06-13,misdemeanor,property,0,0,0
6015800,60742,2017-03-13,28.254794520547943,M,Black,10210938,2013-09-02,misdemeanor,violent,0,0,0
6015800,60742,2017-03-13,28.254794520547943,M,Black,6015800,2017-03-13,misdemeanor,property,0,0,0
6015800,60742,2017-03-13,28.254794520547943,M,Black,7879095,2015-10-09,misdemeanor,other,0,0,0
6015800,60742,2017-03-13,28.254794520547943,M,Black,5165410,2017-09-18,misdemeanor,violent,0,0,0
6015800,60742,2017-03-13,28.254794520547943,M,Black,4078069,2018-04-02,misdemeanor,other,0,0,0
4183368,61596,2018-03-14,38.53972602739726,F,White,4090597,2018-03-29,felony,property,1,1,0
4183368,61596,2018-03-14,38.53972602739726,F,White,4183368,2018-03-14,felony,property,1,1,0
7292958,62147,2016-03-30,20.78082191780822,M,Black,7209813,2016-04-20,felony,violent,1,1,0
7292958,62147,2016-03-30,20.78082191780822,M,Black,7292958,2016-03-30,felony,violent,1,1,0
7292958,62147,2016-03-30,20.78082191780822,M,Black,37793,2020-04-16,misdemeanor,drug,1,0,0
3472322,62440,2018-07-09,54.43835616438356,M,White,22374545,2013-04-30,misdemeanor,violent,1,0,0
3472322,62440,2018-07-09,54.43835616438356,M,White,10573784,2013-04-30,misdemeanor,violent,1,0,0
3472322,62440,2018-07-09,54.43835616438356,M,White,10759615,2013-02-25,felony,violent,1,1,0
3472322,62440,2018-07-09,54.43835616438356,M,White,9592009,2014-03-29,felony,other,1,1,0
3472322,62440,2018-07-09,54.43835616438356,M,White,3439232,2018-07-13,felony,other,1,1,0
3472322,62440,2018-07-09,54.43835616438356,M,White,3472322,2018-07-09,felony,other,1,1,0
6194431,63048,2017-01-26,26.27671232876712,F,White,5974822,2017-03-24,misdemeanor,property,0,0,0
6194431,63048,2017-01-26,26.27671232876712,F,White,6194431,2017-01-26,misdemeanor,property,0,0,0
6194431,63048,2017-01-26,26.27671232876712,F,White,8131241,2015-07-23,misdemeanor,violent,0,0,0
6194431,63048,2017-01-26,26.27671232876712,F,White,5524450,2017-07-11,misdemeanor,other,0,0,0
6194431,63048,2017-01-26,26.27671232876712,F,White,5513323,2017-07-13,misdemeanor,drug,0,0,0
6194431,63048,2017-01-26,26.27671232876712,F,White,9331938,2014-06-19,misdemeanor,property,0,0,0
6194431,63048,2017-01-26,26.27671232876712,F,White,8276872,2015-06-09,misdemeanor,violent,0,0,0
6194431,63048,2017-01-26,26.27671232876712,F,White,8116698,2015-07-28,misdemeanor,property,0,0,0
6194431,63048,2017-01-26,26.27671232876712,F,White,8358726,2015-05-11,misdemeanor,other,0,0,0
6194431,63048,2017-01-26,26.27671232876712,F,White,5956682,2017-03-30,misdemeanor,drug,0,0,0
6194431,63048,2017-01-26,26.27671232876712,F,White,6164603,2017-02-03,misdemeanor,drug,0,0,0
6194431,63048,2017-01-26,26.27671232876712,F,White,5638541,2017-06-15,misdemeanor,other,0,0,0
6194431,63048,2017-01-26,26.27671232876712,F,White,9616367,2014-03-21,misdemeanor,drug,0,0,0
5775746,63188,2017-05-14,18.78904109589041,M,Black,5325796,2020-09-10,misdemeanor,violent,0,0,0
5775746,63188,2017-05-14,18.78904109589041,M,Black,2136815,2019-03-05,misdemeanor,drug,0,0,0
5775746,63188,2017-05-14,18.78904109589041,M,Black,2403704,2019-01-12,misdemeanor,drug,0,0,0
5775746,63188,2017-05-14,18.78904109589041,M,Black,8865057,2020-11-25,misdemeanor,drug,0,0,0
5775746,63188,2017-05-14,18.78904109589041,M,Black,4022304,2020-07-21,misdemeanor,property,0,0,0
5775746,63188,2017-05-14,18.78904109589041,M,Black,2683161,2018-11-17,misdemeanor,other,0,0,0
5775746,63188,2017-05-14,18.78904109589041,M,Black,5775746,2017-05-14,misdemeanor,drug,0,0,0
7021379,63935,2016-05-24,29.64109589041096,F,White,6724283,2016-08-20,misdemeanor,property,1,0,4
7021379,63935,2016-05-24,29.64109589041096,F,White,7181598,2016-04-29,felony,property,1,1,4
7021379,63935,2016-05-24,29.64109589041096,F,White,7181599,2016-04-29,felony,property,1,1,4
7021379,63935,2016-05-24,29.64109589041096,F,White,7181596,2016-04-29,felony,property,1,1,4
7021379,63935,2016-05-24,29.64109589041096,F,White,7181597,2016-04-29,felony,property,1,1,4
7021379,63935,2016-05-24,29.64109589041096,F,White,7527979,2016-01-27,misdemeanor,property,1,0,4
7021379,63935,2016-05-24,29.64109589041096,F,White,9646149,2014-03-11,misdemeanor,property,1,0,4
7021379,63935,2016-05-24,29.64109589041096,F,White,4490224,2018-01-18,misdemeanor,other,1,0,4
7021379,63935,2016-05-24,29.64109589041096,F,White,4490225,2018-01-18,misdemeanor,property,1,0,4
7021379,63935,2016-05-24,29.64109589041096,F,White,4490226,2018-01-18,misdemeanor,other,1,0,4
7021379,63935,2016-05-24,29.64109589041096,F,White,6785233,2016-08-03,misdemeanor,other,1,0,4
7021379,63935,2016-05-24,29.64109589041096,F,White,6855359,2016-07-12,felony,property,1,1,4
7021379,63935,2016-05-24,29.64109589041096,F,White,7522837,2016-01-29,misdemeanor,other,1,0,4
7021379,63935,2016-05-24,29.64109589041096,F,White,3269649,2018-07-27,misdemeanor,other,1,0,4
7021379,63935,2016-05-24,29.64109589041096,F,White,7986871,2015-09-06,misdemeanor,property,1,0,4
7021379,63935,2016-05-24,29.64109589041096,F,White,6200754,2017-01-25,misdemeanor,property,1,0,4
7021379,63935,2016-05-24,29.64109589041096,F,White,7021379,2016-05-24,felony,property,1,1,4
7021379,63935,2016-05-24,29.64109589041096,F,White,7168582,2016-05-03,misdemeanor,property,1,0,4
7021379,63935,2016-05-24,29.64109589041096,F,White,2901607,2018-10-08,misdemeanor,property,1,0,4
7021379,63935,2016-05-24,29.64109589041096,F,White,7274361,2016-04-05,misdemeanor,property,1,0,4
7021379,63935,2016-05-24,29.64109589041096,F,White,6043525,2017-03-06,misdemeanor,violent,1,0,4
7021379,63935,2016-05-24,29.64109589041096,F,White,2842028,2018-10-18,misdemeanor,property,1,0,4
7021379,63935,2016-05-24,29.64109589041096,F,White,6962479,2016-06-12,misdemeanor,other,1,0,4
7021379,63935,2016-05-24,29.64109589041096,F,White,3050071,2018-09-10,felony,property,1,1,4
4596524,64098,2017-12-26,29.213698630136985,F,White,4137363,2018-03-23,misdemeanor,other,0,0,0
4596524,64098,2017-12-26,29.213698630136985,F,White,4596524,2017-12-26,felony,other,0,1,0
4596524,64098,2017-12-26,29.213698630136985,F,White,4562308,2018-01-03,misdemeanor,other,0,0,0
6203506,64186,2017-01-24,35.85753424657534,M,Black,3733495,2018-05-21,misdemeanor,drug,0,0,0
6203506,64186,2017-01-24,35.85753424657534,M,Black,6387761,2016-11-25,misdemeanor,drug,0,0,0
6203506,64186,2017-01-24,35.85753424657534,M,Black,6203506,2017-01-24,misdemeanor,drug,0,0,0
6203506,64186,2017-01-24,35.85753424657534,M,Black,2095465,2019-03-11,misdemeanor,other,0,0,0
6203506,64186,2017-01-24,35.85753424657534,M,Black,2084785,2019-03-12,misdemeanor,drug,0,0,0
6203506,64186,2017-01-24,35.85753424657534,M,Black,5504869,2017-07-15,misdemeanor,drug,0,0,0
6203506,64186,2017-01-24,35.85753424657534,M,Black,2238345,2019-02-13,misdemeanor,other,0,0,0
6203506,64186,2017-01-24,35.85753424657534,M,Black,5436792,2017-07-29,misdemeanor,drug,0,0,0
6203506,64186,2017-01-24,35.85753424657534,M,Black,2855309,2018-10-16,misdemeanor,drug,0,0,0
6203506,64186,2017-01-24,35.85753424657534,M,Black,2285598,2019-02-05,misdemeanor,drug,0,0,0
6203506,64186,2017-01-24,35.85753424657534,M,Black,2394642,2019-01-15,misdemeanor,drug,0,0,0
6203506,64186,2017-01-24,35.85753424657534,M,Black,3873204,2020-07-15,misdemeanor,drug,0,0,0
6203506,64186,2017-01-24,35.85753424657534,M,Black,1990239,2019-03-28,misdemeanor,drug,0,0,0
6863214,65316,2016-07-08,36.42739726027397,M,Black,704333,2019-11-08,felony,violent,1,1,0
6863214,65316,2016-07-08,36.42739726027397,M,Black,11319949,2012-08-06,misdemeanor,violent,1,0,0
6863214,65316,2016-07-08,36.42739726027397,M,Black,630717,2019-11-22,felony,violent,1,1,0
6863214,65316,2016-07-08,36.42739726027397,M,Black,13582559,2012-08-06,misdemeanor,violent,1,0,0
6863214,65316,2016-07-08,36.42739726027397,M,Black,10585557,2013-04-25,felony,drug,1,1,0
6863214,65316,2016-07-08,36.42739726027397,M,Black,10840965,2013-01-25,felony,drug,1,1,0
6863214,65316,2016-07-08,36.42739726027397,M,Black,10366993,2013-07-11,felony,drug,1,1,0
6863214,65316,2016-07-08,36.42739726027397,M,Black,9206509,2014-07-29,felony,other,1,1,0
6863214,65316,2016-07-08,36.42739726027397,M,Black,6863214,2016-07-08,felony,drug,1,1,0
6863214,65316,2016-07-08,36.42739726027397,M,Black,6276380,2017-01-04,misdemeanor,violent,1,0,0
6863214,65316,2016-07-08,36.42739726027397,M,Black,6811593,2016-07-25,felony,drug,1,1,0
6863214,65316,2016-07-08,36.42739726027397,M,Black,10312158,2013-07-30,felony,drug,1,1,0
7194627,65387,2016-04-26,18.813698630136987,M,Black,3874241,2018-04-24,misdemeanor,other,0,0,1
7194627,65387,2016-04-26,18.813698630136987,M,Black,3514373,2018-06-29,misdemeanor,other,0,0,1
7194627,65387,2016-04-26,18.813698630136987,M,Black,5052909,2017-10-06,misdemeanor,violent,0,0,1
7194627,65387,2016-04-26,18.813698630136987,M,Black,4758548,2017-11-26,misdemeanor,other,0,0,1
7194627,65387,2016-04-26,18.813698630136987,M,Black,4761528,2017-11-24,misdemeanor,other,0,0,1
7194627,65387,2016-04-26,18.813698630136987,M,Black,2369334,2019-01-19,felony,violent,0,1,1
7194627,65387,2016-04-26,18.813698630136987,M,Black,268571,2020-02-07,felony,violent,0,1,1
7194627,65387,2016-04-26,18.813698630136987,M,Black,7256023,2016-04-09,misdemeanor,violent,0,0,1
7194627,65387,2016-04-26,18.813698630136987,M,Black,5269646,2017-08-31,misdemeanor,violent,0,0,1
7194627,65387,2016-04-26,18.813698630136987,M,Black,7987931,2015-09-05,felony,property,0,1,1
7194627,65387,2016-04-26,18.813698630136987,M,Black,7194627,2016-04-26,felony,violent,0,1,1
7194627,65387,2016-04-26,18.813698630136987,M,Black,7200737,2016-04-23,misdemeanor,other,0,0,1
7194627,65387,2016-04-26,18.813698630136987,M,Black,6179507,2017-01-31,misdemeanor,other,0,0,1
2673805,65745,2018-11-19,27.67945205479452,M,White,3474520,2018-07-08,misdemeanor,property,0,0,5
2673805,65745,2018-11-19,27.67945205479452,M,White,3464865,2018-07-10,felony,property,0,1,5
2673805,65745,2018-11-19,27.67945205479452,M,White,3037386,2018-09-11,felony,violent,0,1,5
2673805,65745,2018-11-19,27.67945205479452,M,White,4392884,2018-02-04,felony,violent,0,1,5
2673805,65745,2018-11-19,27.67945205479452,M,White,694240,2019-11-11,misdemeanor,violent,0,0,5
2673805,65745,2018-11-19,27.67945205479452,M,White,1018287,2019-09-08,misdemeanor,drug,0,0,5
2673805,65745,2018-11-19,27.67945205479452,M,White,2904867,2018-10-05,felony,violent,0,1,5
2673805,65745,2018-11-19,27.67945205479452,M,White,3189335,2018-08-10,felony,property,0,1,5
2673805,65745,2018-11-19,27.67945205479452,M,White,13654150,2012-10-22,misdemeanor,property,0,0,5
2673805,65745,2018-11-19,27.67945205479452,M,White,2673805,2018-11-19,misdemeanor,drug,0,0,5
2673805,65745,2018-11-19,27.67945205479452,M,White,3090155,2018-09-01,misdemeanor,drug,0,0,5
2673805,65745,2018-11-19,27.67945205479452,M,White,3219260,2018-08-06,misdemeanor,property,0,0,5
5660831,65834,2017-06-10,20.065753424657533,M,Black,3091885,2018-08-31,felony,property,0,1,0
5660831,65834,2017-06-10,20.065753424657533,M,Black,2830864,2018-10-19,felony,property,0,1,0
5660831,65834,2017-06-10,20.065753424657533,M,Black,5658290,2017-06-12,misdemeanor,other,0,0,0
5660831,65834,2017-06-10,20.065753424657533,M,Black,5660831,2017-06-10,misdemeanor,other,0,0,0
6725060,65964,2016-08-20,24.34794520547945,M,Black,10943037,2012-12-16,felony,violent,1,1,0
6725060,65964,2016-08-20,24.34794520547945,M,Black,9677832,2014-02-27,misdemeanor,drug,1,0,0
6725060,65964,2016-08-20,24.34794520547945,M,Black,10147169,2013-09-23,misdemeanor,drug,1,0,0
6725060,65964,2016-08-20,24.34794520547945,M,Black,9877461,2013-12-19,felony,violent,1,1,0
6725060,65964,2016-08-20,24.34794520547945,M,Black,9706604,2014-02-18,felony,violent,1,1,0
6725060,65964,2016-08-20,24.34794520547945,M,Black,9706603,2014-02-18,misdemeanor,other,1,0,0
6725060,65964,2016-08-20,24.34794520547945,M,Black,9613156,2014-03-21,felony,drug,1,1,0
6725060,65964,2016-08-20,24.34794520547945,M,Black,9834887,2014-01-03,misdemeanor,property,1,0,0
6725060,65964,2016-08-20,24.34794520547945,M,Black,10011576,2013-11-13,misdemeanor,drug,1,0,0
6725060,65964,2016-08-20,24.34794520547945,M,Black,6725060,2016-08-20,misdemeanor,drug,1,0,0
6725060,65964,2016-08-20,24.34794520547945,M,Black,5376894,2017-08-10,felony,violent,1,1,0
6725060,65964,2016-08-20,24.34794520547945,M,Black,1886597,2019-04-15,misdemeanor,property,1,0,0
6725060,65964,2016-08-20,24.34794520547945,M,Black,7126426,2020-10-19,felony,property,1,1,0
6725060,65964,2016-08-20,24.34794520547945,M,Black,8864781,2020-11-25,felony,property,1,1,0
6725060,65964,2016-08-20,24.34794520547945,M,Black,10398758,2013-06-30,misdemeanor,other,1,0,0
5057571,66046,2017-10-06,24.473972602739725,M,Black,5057571,2017-10-06,misdemeanor,other,1,0,0
5057571,66046,2017-10-06,24.473972602739725,M,Black,2137517,2019-03-04,misdemeanor,violent,1,0,0
5057571,66046,2017-10-06,24.473972602739725,M,Black,3051221,2018-09-09,felony,violent,1,1,0
5057571,66046,2017-10-06,24.473972602739725,M,Black,1759898,2020-06-02,misdemeanor,other,1,0,0
5057571,66046,2017-10-06,24.473972602739725,M,Black,6122534,2017-02-14,misdemeanor,property,1,0,0
5057571,66046,2017-10-06,24.473972602739725,M,Black,11182725,2012-09-21,misdemeanor,property,1,0,0
5057571,66046,2017-10-06,24.473972602739725,M,Black,10070531,2013-10-23,felony,violent,1,1,0
5057571,66046,2017-10-06,24.473972602739725,M,Black,6805539,2016-07-27,misdemeanor,drug,1,0,0
5057571,66046,2017-10-06,24.473972602739725,M,Black,11118403,2012-10-15,felony,violent,1,1,0
5057571,66046,2017-10-06,24.473972602739725,M,Black,10070530,2013-10-23,felony,property,1,1,0
5057571,66046,2017-10-06,24.473972602739725,M,Black,6947576,2016-06-15,misdemeanor,property,1,0,0
5057571,66046,2017-10-06,24.473972602739725,M,Black,137548,2020-03-04,misdemeanor,other,1,0,0
5057571,66046,2017-10-06,24.473972602739725,M,Black,1901368,2019-04-11,misdemeanor,property,1,0,0
5057571,66046,2017-10-06,24.473972602739725,M,Black,1237343,2019-07-25,misdemeanor,property,1,0,0
4339990,66208,2018-02-13,40.43013698630137,M,Black,209785,2020-02-19,felony,violent,0,1,0
4339990,66208,2018-02-13,40.43013698630137,M,Black,4339990,2018-02-13,misdemeanor,violent,0,0,0
4339990,66208,2018-02-13,40.43013698630137,M,Black,10025964,2013-11-07,misdemeanor,drug,0,0,0
4339990,66208,2018-02-13,40.43013698630137,M,Black,91364,2020-03-13,felony,violent,0,1,0
6871709,66829,2016-07-06,48.30684931506849,M,White,8072611,2015-08-10,felony,violent,0,1,2
6871709,66829,2016-07-06,48.30684931506849,M,White,7988451,2015-09-04,felony,violent,0,1,2
6871709,66829,2016-07-06,48.30684931506849,M,White,13633121,2012-08-23,misdemeanor,violent,0,0,2
6871709,66829,2016-07-06,48.30684931506849,M,White,6871709,2016-07-06,misdemeanor,violent,0,0,2
4100820,66832,2018-03-28,33.62465753424657,M,Black,6114440,2017-02-15,misdemeanor,violent,1,0,0
4100820,66832,2018-03-28,33.62465753424657,M,Black,11464725,2012-06-15,misdemeanor,violent,1,0,0
4100820,66832,2018-03-28,33.62465753424657,M,Black,4100820,2018-03-28,felony,violent,1,1,0
4100820,66832,2018-03-28,33.62465753424657,M,Black,8076852,2015-08-09,felony,violent,1,1,0
4100820,66832,2018-03-28,33.62465753424657,M,Black,11341319,2012-07-30,misdemeanor,drug,1,0,0
4100820,66832,2018-03-28,33.62465753424657,M,Black,7988420,2015-09-04,felony,violent,1,1,0
4100820,66832,2018-03-28,33.62465753424657,M,Black,3894432,2018-04-20,felony,violent,1,1,0
4100820,66832,2018-03-28,33.62465753424657,M,Black,13580900,2012-06-18,misdemeanor,drug,1,0,0
4100820,66832,2018-03-28,33.62465753424657,M,Black,13582607,2012-07-30,misdemeanor,drug,1,0,0
4100820,66832,2018-03-28,33.62465753424657,M,Black,13632926,2012-07-25,misdemeanor,property,1,0,0
4100820,66832,2018-03-28,33.62465753424657,M,Black,13649514,2012-12-16,misdemeanor,other,1,0,0
4100820,66832,2018-03-28,33.62465753424657,M,Black,13658253,2012-03-16,misdemeanor,property,1,0,0
4100820,66832,2018-03-28,33.62465753424657,M,Black,13659629,2012-03-25,misdemeanor,drug,1,0,0
4531245,66936,2018-01-10,46.2958904109589,M,Black,2078501,2019-03-12,misdemeanor,other,1,0,0
4531245,66936,2018-01-10,46.2958904109589,M,Black,4531245,2018-01-10,felony,violent,1,1,0
4531245,66936,2018-01-10,46.2958904109589,M,Black,4334325,2018-02-14,felony,violent,1,1,0
4531245,66936,2018-01-10,46.2958904109589,M,Black,5628702,2017-06-17,misdemeanor,violent,1,0,0
4531245,66936,2018-01-10,46.2958904109589,M,Black,9517416,2014-04-23,misdemeanor,drug,1,0,0
4531245,66936,2018-01-10,46.2958904109589,M,Black,9585502,2014-04-01,felony,drug,1,1,0
4531245,66936,2018-01-10,46.2958904109589,M,Black,1893840,2019-04-12,misdemeanor,other,1,0,0
5670555,67140,2017-06-07,29.33150684931507,M,Black,5145527,2017-09-20,felony,other,1,1,0
5670555,67140,2017-06-07,29.33150684931507,M,Black,2348840,2019-01-23,misdemeanor,property,1,0,0
5670555,67140,2017-06-07,29.33150684931507,M,Black,11347298,2012-07-27,felony,drug,1,1,0
5670555,67140,2017-06-07,29.33150684931507,M,Black,11593422,2012-05-04,felony,drug,1,1,0
5670555,67140,2017-06-07,29.33150684931507,M,Black,4815396,2017-11-15,misdemeanor,violent,1,0,0
5670555,67140,2017-06-07,29.33150684931507,M,Black,9967446,2013-11-25,felony,property,1,1,0
5670555,67140,2017-06-07,29.33150684931507,M,Black,4612808,2017-12-20,felony,property,1,1,0
5670555,67140,2017-06-07,29.33150684931507,M,Black,4715202,2017-11-30,misdemeanor,property,1,0,0
5670555,67140,2017-06-07,29.33150684931507,M,Black,5670555,2017-06-07,misdemeanor,violent,1,0,0
5670555,67140,2017-06-07,29.33150684931507,M,Black,1162655,2019-08-09,misdemeanor,drug,1,0,0
5670555,67140,2017-06-07,29.33150684931507,M,Black,5114609,2017-09-26,felony,property,1,1,0
5670555,67140,2017-06-07,29.33150684931507,M,Black,10044884,2013-10-31,felony,property,1,1,0
5670555,67140,2017-06-07,29.33150684931507,M,Black,5267673,2017-08-31,misdemeanor,property,1,0,0
5670555,67140,2017-06-07,29.33150684931507,M,Black,1037837,2019-09-04,felony,drug,1,1,0
5670555,67140,2017-06-07,29.33150684931507,M,Black,1173769,2019-08-07,felony,drug,1,1,0
5670555,67140,2017-06-07,29.33150684931507,M,Black,1021824,2019-09-06,felony,drug,1,1,0
5475688,67939,2017-07-21,60.42191780821918,M,Black,5901499,2017-04-11,misdemeanor,property,0,0,1
5475688,67939,2017-07-21,60.42191780821918,M,Black,11431407,2012-06-27,misdemeanor,property,0,0,1
5475688,67939,2017-07-21,60.42191780821918,M,Black,1237009,2019-07-25,misdemeanor,property,0,0,1
5475688,67939,2017-07-21,60.42191780821918,M,Black,13580851,2012-06-27,misdemeanor,property,0,0,1
5475688,67939,2017-07-21,60.42191780821918,M,Black,13658916,2012-03-10,misdemeanor,property,0,0,1
5475688,67939,2017-07-21,60.42191780821918,M,Black,9913398,2013-12-11,misdemeanor,property,0,0,1
5475688,67939,2017-07-21,60.42191780821918,M,Black,9250707,2014-07-15,misdemeanor,property,0,0,1
5475688,67939,2017-07-21,60.42191780821918,M,Black,8639843,2015-02-07,misdemeanor,property,0,0,1
5475688,67939,2017-07-21,60.42191780821918,M,Black,7367365,2016-03-10,misdemeanor,property,0,0,1
5475688,67939,2017-07-21,60.42191780821918,M,Black,7277251,2016-04-04,misdemeanor,property,0,0,1
5475688,67939,2017-07-21,60.42191780821918,M,Black,8243244,2015-06-18,misdemeanor,property,0,0,1
5475688,67939,2017-07-21,60.42191780821918,M,Black,7367366,2016-03-10,misdemeanor,property,0,0,1
5475688,67939,2017-07-21,60.42191780821918,M,Black,6802628,2016-07-28,misdemeanor,property,0,0,1
5475688,67939,2017-07-21,60.42191780821918,M,Black,7453915,2016-02-18,misdemeanor,property,0,0,1
5475688,67939,2017-07-21,60.42191780821918,M,Black,11140088,2012-10-07,misdemeanor,property,0,0,1
5475688,67939,2017-07-21,60.42191780821918,M,Black,10142531,2013-09-25,misdemeanor,property,0,0,1
5475688,67939,2017-07-21,60.42191780821918,M,Black,9092645,2014-09-06,misdemeanor,property,0,0,1
5475688,67939,2017-07-21,60.42191780821918,M,Black,9351520,2014-06-12,misdemeanor,property,0,0,1
5475688,67939,2017-07-21,60.42191780821918,M,Black,5695293,2017-06-01,misdemeanor,property,0,0,1
5475688,67939,2017-07-21,60.42191780821918,M,Black,5475688,2017-07-21,misdemeanor,drug,0,0,1
5475688,67939,2017-07-21,60.42191780821918,M,Black,6234087,2017-01-16,felony,violent,0,1,1
4871805,68121,2017-11-05,32.33698630136986,M,Black,4871805,2017-11-05,felony,property,0,1,0
4871805,68121,2017-11-05,32.33698630136986,M,Black,4707602,2017-12-01,misdemeanor,drug,0,0,0
4871805,68121,2017-11-05,32.33698630136986,M,Black,8523079,2015-03-19,misdemeanor,other,0,0,0
4612496,68213,2017-12-20,54.00547945205479,F,Black,2888867,2018-10-09,misdemeanor,other,0,0,0
4612496,68213,2017-12-20,54.00547945205479,F,Black,4612496,2017-12-20,misdemeanor,violent,0,0,0
6074502,68785,2017-02-24,39.4027397260274,,Black,6074501,2017-02-24,felony,violent,1,1,0
6074502,68785,2017-02-24,39.4027397260274,,Black,6074502,2017-02-24,felony,violent,1,1,0
6074502,68785,2017-02-24,39.4027397260274,,Black,5998529,2017-03-17,felony,violent,1,1,0
6074502,68785,2017-02-24,39.4027397260274,,Black,5998530,2017-03-17,felony,violent,1,1,0
7255033,69058,2016-04-10,49.24931506849315,F,mixed,11238732,2012-09-03,felony,violent,1,1,0
7255033,69058,2016-04-10,49.24931506849315,F,mixed,4989233,2017-10-18,misdemeanor,other,1,0,0
7255033,69058,2016-04-10,49.24931506849315,F,mixed,5354790,2017-08-14,misdemeanor,other,1,0,0
7255033,69058,2016-04-10,49.24931506849315,F,mixed,2683902,2018-11-16,felony,violent,1,1,0
7255033,69058,2016-04-10,49.24931506849315,F,mixed,4570805,2018-01-01,misdemeanor,other,1,0,0
7255033,69058,2016-04-10,49.24931506849315,F,mixed,6745254,2016-08-14,misdemeanor,other,1,0,0
7255033,69058,2016-04-10,49.24931506849315,F,mixed,6933721,2016-06-19,misdemeanor,violent,1,0,0
7255033,69058,2016-04-10,49.24931506849315,F,mixed,6671515,2016-09-04,felony,other,1,1,0
7255033,69058,2016-04-10,49.24931506849315,F,mixed,10009163,2013-11-13,felony,violent,1,1,0
7255033,69058,2016-04-10,49.24931506849315,F,mixed,1584433,2019-05-21,misdemeanor,other,1,0,0
7255033,69058,2016-04-10,49.24931506849315,F,mixed,5764715,2017-05-16,misdemeanor,violent,1,0,0
7255033,69058,2016-04-10,49.24931506849315,F,mixed,2961398,2018-09-25,misdemeanor,violent,1,0,0
7255033,69058,2016-04-10,49.24931506849315,F,mixed,8679258,2020-11-21,misdemeanor,violent,1,0,0
7255033,69058,2016-04-10,49.24931506849315,F,mixed,10299755,2013-08-04,misdemeanor,property,1,0,0
7255033,69058,2016-04-10,49.24931506849315,F,mixed,9870773,2013-12-22,misdemeanor,violent,1,0,0
7255033,69058,2016-04-10,49.24931506849315,F,mixed,7255033,2016-04-10,misdemeanor,property,1,0,0
7255033,69058,2016-04-10,49.24931506849315,F,mixed,8850197,2014-11-27,misdemeanor,property,1,0,0
7255033,69058,2016-04-10,49.24931506849315,F,mixed,7511394,2016-02-02,misdemeanor,property,1,0,0
7255033,69058,2016-04-10,49.24931506849315,F,mixed,7417171,2016-02-25,misdemeanor,other,1,0,0
7255033,69058,2016-04-10,49.24931506849315,F,mixed,340255,2020-01-24,misdemeanor,violent,1,0,0
7255033,69058,2016-04-10,49.24931506849315,F,mixed,7720314,2015-11-25,misdemeanor,violent,1,0,0
7255033,69058,2016-04-10,49.24931506849315,F,mixed,7844635,2015-10-19,misdemeanor,drug,1,0,0
7255033,69058,2016-04-10,49.24931506849315,F,mixed,7851136,2015-10-16,misdemeanor,property,1,0,0
7255033,69058,2016-04-10,49.24931506849315,F,mixed,5346059,2017-08-16,misdemeanor,drug,1,0,0
7255033,69058,2016-04-10,49.24931506849315,F,mixed,3051482,2018-09-09,misdemeanor,property,1,0,0
7255033,69058,2016-04-10,49.24931506849315,F,mixed,10658321,2013-04-01,misdemeanor,violent,1,0,0
7255033,69058,2016-04-10,49.24931506849315,F,mixed,8904401,2014-11-10,misdemeanor,drug,1,0,0
7255033,69058,2016-04-10,49.24931506849315,F,mixed,7920523,2015-09-25,misdemeanor,violent,1,0,0
7255033,69058,2016-04-10,49.24931506849315,F,mixed,7961377,2015-09-12,misdemeanor,other,1,0,0
7255033,69058,2016-04-10,49.24931506849315,F,mixed,6888647,2016-07-05,misdemeanor,other,1,0,0
7255033,69058,2016-04-10,49.24931506849315,F,mixed,6693430,2016-08-29,misdemeanor,violent,1,0,0
7255033,69058,2016-04-10,49.24931506849315,F,mixed,6095057,2017-02-20,misdemeanor,violent,1,0,0
7255033,69058,2016-04-10,49.24931506849315,F,mixed,4434373,2018-01-28,misdemeanor,other,1,0,0
7255033,69058,2016-04-10,49.24931506849315,F,mixed,2682232,2018-11-17,felony,violent,1,1,0
